xml-file	xml-ID	Settore	Lettera	N. articolo per app.	titolo art. integrale	Etimo/etimi	m.morf.	Significato	Volume	Fascicolo	Data pubbl.	Nr. col. inizio	Nr. col. fine	Autore1	Autore2	Autore3	Autore4	Nome rimando 	Coord. rimando 	Titolo articolo	Note
	yb00527	Latinismi	B		breviloquens 'breviloquente'	breviloquens		breviloquente	VII	65	2000	372	372	Cucurachi, Adele							
	yb00528	Latinismi	B		breviloquentia 'brevità nell'esprimersi'	breviloquentia		brevità nell'esprimersi	VII	65	2000	372	373	Cucurachi, Adele							
	yb00529	Latinismi	B		breviloquium 'discorso breve e conciso'	breviloquium		discorso breve e conciso	VII	65	2000	373	373	Cucurachi, Adele							
	yb00530	Latinismi	B		brevis 'breve'	brevis		breve	VII	65/66	2000	373	393	Cucurachi, Adele							
	yb00531	Latinismi	B		brevitās 'concisione, velocità, piccolezza, durata di una sillaba'	brevitās		concisione, velocità, piccolezza, durata di una sillaba	VII	66	2000	393	395	Coluccia, Rosario							
	yb00532	Latinismi	B		prerom. *brez-/*prez-, *breš-; *briz-/*priz-, *briš-; *broz-/*broš; *bruz-/*bruš- 'demonio che passa in fretta; brìvido'	*brez-, *prez-, *breš-, *briz-, *priz-, *briš-, *broz-, *broš, *bruz-, *bruš-		demonio che passa in fretta; brìvido	VII	66	2000	395	422	Aprile, Marcello	Fanciullo, Franco	Pfister, Max					
	yb00533	Latinismi	B		gall. *brig- 'forza, vivacità'	*brig-		forza, vivacità	VII	66	2000	422	482	Holtus, Günther	Pfister, Max						
	yb00534	Latinismi	B		gall. *brigos 'altura'	*brigos		altura	VII	66	2000	482	483	Pfister, Max							
	yb00535	Latinismi	B		prelat. *brīkk-/*brikk-; *brīkki̯-/*brikki̯- 'sasso, dirupo'	*brīkk-, *brikk-, *brīkki̯-, *brikki̯-		sasso, dirupo	VII	66	2000	483	503	Zamboni, Alberto							
	yb00536	Latinismi	B		brisca 'favo'	brisca		favo	VII	66	2000	504	511	Bocchi, Andrea	Pfister, Max						
	yb00537	Latinismi	B		*brisiāre 'spezzare'	*brisiāre		spezzare	VII	66	2000	511	530	Lubello, Sergio							
	yb00538	Latinismi	B		britannicus 'britannico'	britannicus		britannico	VII	66	2000	530	530	Tancke, Gunnar							
	yb00539	Latinismi	B		britannus 'britannico' -> DI 1,288seg.	britannus		britannico	VII	66	2000	530	530					britannus	DI 1,288seg.		
	yb00540	Latinismi	B		*brittisca 'manufatto ligneo'	*brittisca		manufatto ligneo	VII	66	2000	530	539	Fanciullo, Franco							
	yb00541	Latinismi	B		Brittō, -ōnis 'britannico, bretone'	Brittō, Brittōnis		britannico, bretone	VII	66	2000	539	544	Fanciullo, Franco							
	yb00542	Latinismi	B		Brittus 'abitante della Britannia'	Brittus		abitante della Britannia	VII	66	2000	544	548	Fanciullo, Franco							
	yb00543	Latinismi	B		gall. brīva 'ponte'	gall. brīva		ponte	VII	66	2000	548	549	Pfister, Max							
	yb00544	Latinismi	B		Brixia -> Brescia (DI 1,275-279)	Brixia		Brixia	VII	66	2000	549	549					Brescia	DI 1,275-279		
	yb00545	Latinismi	B		*bro-/*bru- 'borbottìo'	*bro-, *bru-		borbottìo	VII	66	2000	549	551	Schröter, Kirsten							
	yb00546	Latinismi	B		*brof(f)-/*bruf(f)-; *brüff-/*briff- 'spruzzare, soffiare; rigonfiare; rumore della bocca'	*brof-, *broff-, *bruf-, *bruff-, *brüff-, *briff-		spruzzare, soffiare; rigonfiare; rumore della bocca	VII	66/67	2001	551	577	Pfister, Max							
		Latinismi	B		*brof(f)-/*bruf(f)-; *brüff-/*briff- 'spruzzare, soffiare; rigonfiare; rumore della bocca'*	*brof-, *broff-, *bruf-, *bruff-, *brüff-, *briff-		spruzzare, soffiare; rigonfiare; rumore della bocca*	VIII	75, Suppl.	2003	627	633	NOME ASSENTE							
	yb00547	Latinismi	B		gall. broga 'campo, *orlo, *limite'	broga		campo, *orlo, *limite	VII	67	2001	577	582	Stemper, Jana	Pfister, Max						
	yb00548	Latinismi	B		gall. *brogilos 'terreno, bosco cintato'	*brogilos		terreno, bosco cintato	VII	67	2001	582	588	Hohnerlein, Thomas	Pfister, Max	Lupis, Antonio					
	yb00549	Latinismi	B		*brok(k)-; *brokk(i̯)-; (s)prokk(i̯)-; *bruk(k)i̯-; *brikki̯-; *brogi̯-; *brugi̯- 'ciò che spunta o punge; dente sporgente'	*brok-, *brokk-, *brokki̯-, sprokk-, prokki̯-, sprokki̯-, prokk-, *bruki̯-, *brukki̯-, *brikki̯-, *brogi̯-, *brugi̯-		ciò che spunta o punge; dente sporgente	VII	67	2001	588	693	Sallach, Elke	Fanciullo, Franco	Pfister, Max					
	yb00550	Latinismi	B		prerom. *brok(k)-/*brokki̯-/*brūkki̯-/*brīkki̯-/*brogi̯- 'tondeggiante'	*brok-, *brokk-, *brokki̯-, *brūkki̯-, *brīkki̯-, *brogi̯-		tondeggiante	VII	67	2001	694	716	Crevatin, Franco	Pfister, Max						
		Latinismi	B		bromos 'graminacea, specie di grano'	bromos		graminacea, specie di grano	VIII	75, Suppl.	2003	633	634	Lupis, Antonio							
	yb00551	Latinismi	B		*bronk-; *pronk-; *bron(k)ki̯- 'ciò che spunta; sporgente'	*bronk-, *pronk-, *bronki̯-, *bronkki̯-		ciò che spunta; sporgente	VII	67	2001	717	729	Pfister, Max	Lupis, Antonio						
	yb00552	Latinismi	B		*bront-/*brunt-; *brond-/*brund-/*bronć- 'rumore'	*bront-, *brunt-, *brond-, *brund-, *bronć-		rumore	VII	67	2001	730	739	Klein, Sascha	Pfister, Max						
		Latinismi	B		brontea 'pietra preziosa'	brontea		pietra preziosa	VIII	75, Suppl.	2003	634	634	Lupis, Antonio							
	yb00553	Latinismi	B		*br(r)-; *ber(r)-/*per(r)-; *bar(r)-; *bir(r)-/*pir(r)-; *bur(r)- 'grido di richiamo; rumore di animale'	*br-, *brr-, *ber-, *berr-, *per-, *perr-, *bar-, *barr-, *bir-, *birr-, *pir-, *pirr-, *bur-, *burr-		grido di richiamo; rumore di animale	VII	67/68	2001	739	787	Zamboni, Alberto	Pfister, Max	Tancke, Gunnar	Lupis, Antonio				
	yb00554	Latinismi	B		bruc(h)us/*bruca 'cavalletta senza ali'	brucus, bruchus, *bruca		cavalletta senza ali	VII	68	2001	787	797	Lupis, Antonio							
	yb00555	Latinismi	B		*brūcus; *brōk-/*brŭk-; *brŏk- 'èrica, scopa'	*brūcus, *brōk-, *brŭk-, *brŏk-		èrica, scopa	VII	68	2001	798	816	Zamboni, Alberto							
	yb00556	Latinismi	B		*brull-, *brill- 'vétrice; giunco'	*brull-, *brill-		vétrice; giunco	VII	68	2001	816	827	Zamboni, Alberto	Fanciullo, Franco						
	yb00557	Latinismi	B		brūma 'solstizio d'inverno; inverno; brina; *nebbia'	brūma		solstizio d'inverno; inverno; brina; *nebbia	VII	68	2001	827	832	Stemper, Jana	Pfister, Max						
	yb00558	Latinismi	B		brūmalis 'invernale; relativo al solstizio invernale'	brūmalis		invernale; relativo al solstizio invernale	VII	68	2001	833	833	Stemper, Jana							
	yb00559	Latinismi	B		Brundisium -> Brindisi (DI 1,284seg.)	Brundisium		Brundisium	VII	68	2001	833	833					Brindisi	DI 1,284seg.		
	yb00560	Latinismi	B		prelat. *brusi̯- 'bruciare'	*brusi̯-		bruciare	VII	68/69	2001	833	972	Urso, Rita Antonella	Hohnerlein, Thomas	Pfister, Max					
	yb00561	Latinismi	B		*brusk-, *brosk-, *brisk- 'radice nocchiuta'; brūscus 'pungitopo'; briscus 'pianta'	*brusk-, *brosk-, *brisk-, brūscus, briscus		"*brusk-, *brosk-, *brisk- ""radice nocchiuta"", brūscus ""pungitopo"", briscus ""pianta"""	VII	69	2001	972	1030	Schweickard, Wolfgang	Pfister, Max	Lupis, Antonio					
	yb00562	Latinismi	B		brūtus/*brūttus 'inerte; privo di ragione umana'	brūtus, *brūttus		inerte; privo di ragione umana	VII	69	2001	1031	1067	Hohnerlein, Thomas	Marinucci, Marcello	Lupis, Antonio	Pfister, Max				
	yb00563	Latinismi	B		*brv- 'vento (forte); sensazione provocata dal freddo'	*brv-		vento (forte); sensazione provocata dal freddo	VII	69	2001	1067	1074	De Mitri, Gabriela	Pfister, Max						
	yb00564	Latinismi	B		bryon/brya, broia 'pianta marina o lacustre'	bryon, brya, broia		pianta marina o lacustre	VII	69	2001	1074	1077	Zamboni, Alberto							
	yb00565	Latinismi	B		bryōnia 'barbone, vitalba, zucca selvatica'	bryōnia		barbone, vitalba, zucca selvatica	VII	69	2001	1077	1079	Zamboni, Alberto							
	yb00566	Latinismi	B		būbalus/būfalus 'bue selvatico, bisonte'	būbalus, būfalus		bue selvatico, bisonte	VII	69	2001	1079	1087	Cortelazzo, Michele A.							
	yb00567	Latinismi	B		būbilāre/būbulāre '(del gufo) fare bu bu, gufare'	būbilāre, būbulāre		(del gufo) fare bu bu, gufare	VII	69	2001	1087	1087	Sboarina, Francesca							
		Latinismi	B		bubonion 'inula'	bubonion		inula	VIII	75, Suppl.	2003	634	634	Lupis, Antonio							
	yb00568	Latinismi	B		bubulcus/*bufulcus 'bovaro'; *bubulca 'misura di terreno'	bubulcus, *bufulcus, *bubulca		"bubulcus, *bufulcus ""bovaro"", *bubulca ""misura di terreno"""	VII	69	2001	1087	1098	Vela, Claudio							
	yb00569	Latinismi	B		būbulīnus 'bovino'	būbulīnus		bovino	VII	69	2001	1098	1098	Pfister, Max							
	yb00570	Latinismi	B		būbulus 'bovino'	būbulus		bovino	VII	69	2001	1099	1100	Pfister, Max							
	yb00571	Latinismi	B		bucca 'guancia; bocca'	bucca		guancia; bocca	VII	69/70/71	2002	1100	1352	Abbrescia, Anna	Ferrara, Antonella Loredana	Pfister, Max					
	yb00572	Latinismi	B		*buccāta 'boccone'	*buccāta		boccone	VII	71	2002	1352	1355	Pfister, Max							
	yb00573	Latinismi	B		buccella 'piccolo boccone; pane'	buccella		piccolo boccone; pane	VII	71	2002	1355	1361	Abbrescia, Anna	Pfister, Max	Bork, Hans-Dieter					
	yb00574	Latinismi	B		buccellātum 'biscotto'	buccellātum		biscotto	VII	71	2002	1361	1367	Bork, Hans-Dieter	Pfister, Max						
	yb00575	Latinismi	B		buccellum 'guancia; boccone'	buccellum		guancia; boccone	VII	71	2002	1367	1369	Pfister, Max	Bork, Hans-Dieter						
	yb00576	Latinismi	B		būc(c)ināre 'suonare la tromba'	būcināre, būccināre		suonare la tromba	VII	71	2002	1369	1375	Fanciullo, Franco							
	yb00577	Latinismi	B		buccula 'guancia; anello; crosta della pelle'	buccula		guancia; anello; crosta della pelle	VII	71	2002	1375	1393	Lupis, Antonio	Pfister, Max						
		Latinismi	B		buceras 'fienogreco'	buceras		fienogreco	VIII	75, Suppl.	2003	635	635	Lupis, Antonio							
	yb00578	Latinismi	B		būcinum/būc(c)ina 'tromba; conchiglia marina'	būcinum, būcina, būccina		tromba; conchiglia marina	VII	71	2002	1393	1400	Fanciullo, Franco							
	yb00579	Latinismi	B		būcolicus 'pastorale, campestre'; būcolica 'poesia pastorale'	būcolicus, būcolica		"būcolicus ""pastorale, campestre"", būcolica ""poesia pastorale"""	VII	71	2002	1400	1401	Stemper, Jana	Pfister, Max						
	yb00580	Latinismi	B		būcrānium 'cranio di bue'	būcrānium		cranio di bue	VII	71	2002	1401	1402	Aprile, Marcello							
	yb00581	Latinismi	B		*būculāre 'muggire'	*būculāre		muggire	VII	71	2002	1402	1402	Fanciullo, Franco	Pfister, Max						
	yb00582	Latinismi	B		būculus 'giovenco, torello'	būculus		giovenco, torello	VII	71	2002	1402	1408	Fanciullo, Franco							
	yb00583	Latinismi	B		buda/*budula 'biodo, sala; giunco fiorito'	buda, *budula		biodo, sala; giunco fiorito	VII	71	2002	1408	1413	Zamboni, Alberto							
	yb00584	Latinismi	B		būfo, -onem 'botta'	būfo, būfonem		botta	VII	71	2002	1414	1415	Sboarina, Francesca							
	yb00585	Latinismi	B		būfo/*gūfo; būbo 'civetta'	būfo, *gūfo, būbo		civetta	VII	71	2002	1415	1422	Sboarina, Francesca	Lupis, Antonio						
	yb00586	Latinismi	B		būglōssa 'lingua bovina, borragine'	būglōssa		lingua bovina, borragine	VII	71	2002	1422	1424	Zamboni, Alberto							
		Latinismi	B		bulapathum 'pianta dalle lunghe radici'	bulapathum		pianta dalle lunghe radici	VIII	75, Suppl.	2003	635	635	Lupis, Antonio							
	yb00587	Latinismi	B		bulbīnē 'genere di piante della famiglia delle liliacee'	bulbīnē		genere di piante della famiglia delle liliacee	VII	71	2002	1424	1425	Cornagliotti, Anna							
	yb00588	Latinismi	B		bulbōsus 'fornito di bulbo'	bulbōsus		fornito di bulbo	VII	71	2002	1425	1425	Pfister, Max							
	yb00589	Latinismi	B		bulbus 'bulbo di una pianta'	bulbus		bulbo di una pianta	VII	71	2002	1425	1430	Preisinger, Steffen	Cornagliotti, Anna	Hohnerlein, Thomas					
	yb00590	Latinismi	B		bulga; *bulgia 'sacco; otre'	bulga, *bulgia		sacco; otre	VII	71	2002	1430	1445	Preisinger, Steffen	Pfister, Max						
	yb00591	Latinismi	B		Bulgarus/*bulgerus	Bulgarus, *bulgerus		Bulgarus, *bulgerus	VII	71	2002	1446	1485	Flöss, Lidia	Pfister, Max						
	yb00592	Latinismi	B		būlīmus 'fame violenta'	būlīmus		fame violenta	VII	71	2002	1485	1485	Aprile, Marcello							
	yb00593	Latinismi	B		*bull-/*pul(l)- 'loppa, pula'	*bull-, *pul-, *pull-		loppa, pula	VII	71	2002	1485	1497	Pfister, Max							
	yb00594	Latinismi	B		bulla 'bolla d'acqua; ornamento; sigillo; *cosa tondeggiante'	bulla		bolla d'acqua; ornamento; sigillo; *cosa tondeggiante	VII	71	2002	1497	1585	Aprile, Marcello	Pfister, Max						
	yb00595	Latinismi	B		bullāre 'fare bolle'	bullāre		fare bolle	VIII	72	2002	1	8	Aprile, Marcello	Pfister, Max						
	yb00596	Latinismi	B		preromanzo *bŭlli-/*būlli̯- 'recipiente'	*bŭlli-, *būlli̯-		recipiente	VIII	72	2002	9	19	Aprile, Marcello	Pfister, Max						
	yb00597	Latinismi	B		bullicāre 'formare bolle'	bullicāre		formare bolle	VIII	72	2002	19	37	Aprile, Marcello	Pfister, Max						
	yb00598	Latinismi	B		bullīre 'formare bolle; ebollire; arrabbiarsi'	bullīre		formare bolle; ebollire; arrabbiarsi	VIII	72	2002	37	144	Salamanna, Ester	Pfister, Max	Cornagliotti, Anna					
	yb00599	Latinismi	B		bulluca 'prugnola'	bulluca		prugnola	VIII	72	2002	145	147	Zamboni, Alberto							
	yb00600	Latinismi	B		*bullucea 'prugnola'	*bullucea		prugnola	VIII	72	2002	147	147	Zamboni, Alberto							
	yb00601	Latinismi	B		bumastus 'specie di uva ad acini grossi'	bumastus		specie di uva ad acini grossi	VIII	72	2002	147	151	Hohnerlein, Thomas							
	yb00602	Latinismi	B		gall. *bunda 'fondo'	*bunda		fondo	VIII	72	2002	151	154	Pfister, Max							
	yb00603	Latinismi	B		prelat. *buni̯- 'di forma gonfiata o cava'	*buni̯-		di forma gonfiata o cava	VIII	72	2002	154	171	Da Rin Cortelazzo, Adriana	Russo, Michela	Pfister, Max					
	yb00604	Latinismi	B		būnias 'navone selvatico (Brassica napus L.)'	būnias		navone selvatico (Brassica napus L.)	VIII	72	2002	171	171	Zamboni, Alberto							
	yb00605	Latinismi	B		būnion 'navone selvatico'	būnion		navone selvatico	VIII	72	2002	171	172	Zamboni, Alberto							
	yb00606	Latinismi	B		*būñ- 'muggire, mugghiare'	*būñ-		muggire, mugghiare	VIII	72	2002	172	173	Pfister, Max	Hohnerlein, Thomas						
		Latinismi	B		buphthalmos 'margaritona'	buphthalmos		margaritona	VIII	75, Suppl.	2003	635	636	Lupis, Antonio							
		Latinismi	B		bupleuron 'ombrellifera'	bupleuron		ombrellifera	VIII	75, Suppl.	2003	636	636	Lupis, Antonio							
	yb00607	Latinismi	B		buprestis 'cantaride venimosa; pianta ortense'	buprestis		cantaride venimosa; pianta ortense	VIII	72	2002	173	173	Aprile, Marcello							
	yb00608	Latinismi	B		būra/būris 'bure'	būra, būris		bure	VIII	72	2002	174	177	Hohnerlein, Thomas	Pfister, Max						
	yb00609	Latinismi	B		*burāre 'bruciare'	*burāre		bruciare	VIII	72	2002	177	178	Pfister, Max							
	yb00610	Latinismi	B		*burdicare 'frugare, rovistare'	*burdicare		frugare, rovistare	VIII	72	2002	178	181	Aprile, Marcello	Pfister, Max						
	yb00611	Latinismi	B		burdo 'mulo; inetto alla riproduzione'	burdo		mulo; inetto alla riproduzione	VIII	72	2002	181	192	Vela, Claudio	Pfister, Max	Tancke, Gunnar					
	yb00612	Latinismi	B		burdus 'mulo'	burdus		mulo	VIII	72/73	2003	192	199	Vela, Claudio	Pfister, Max	Tancke, Gunnar					
	yb00613	Latinismi	B		*būrius 'di colore scuro'	*būrius		di colore scuro	VIII	73	2003	199	213	Lubello, Sergio	Pfister, Max						
	yb00614	Latinismi	B		burra/*būra 'stoffa grossolana pelosa; *lana greggia'	burra, *būra		stoffa grossolana pelosa; *lana greggia	VIII	73	2003	213	248	Salamanna, Ester	Pfister, Max						
	yb00615	Latinismi	B		*burrago 'borrana (Borrago officinalis L.)'	*burrago		borrana (Borrago officinalis L.)	VIII	73	2003	248	259	Zamboni, Alberto							
	yb00616	Latinismi	B		bŭrrus 'rosso fuoco'	bŭrrus		rosso fuoco	VIII	73	2003	259	264	Lubello, Sergio	Pfister, Max						
	yb00617	Latinismi	B		bursa/byrsa 'pelle; cuoio; *borsa'	bursa, byrsa		pelle; cuoio; *borsa	VIII	73	2003	264	320	Salamanna, Ester	Pfister, Max						
	yb00618	Latinismi	B		-bus	-bus		-bus	VIII	73	2003	321	321	Aprile, Marcello							
		Latinismi	B		buselinum 'specie di prezzèmolo'	buselinum		specie di prezzèmolo	VIII	75, Suppl.	2003	636	636	Lupis, Antonio							
	yb00619	Latinismi	B		*buss-/*buš-/*buts-/*buć-; *ta(m)buss-; *puš-; *puts- 'spingere; frugare; produrre rumore'	*buss-, *buš-, *buts-, *buć-, *tabuss-, *tambuss-, *puš-, *puts-		spingere; frugare; produrre rumore	VIII	73	2003	321	346	Flöss, Lidia	Tancke, Gunnar						
	yb00620	Latinismi	B		*būstāre 'bastonare'	*būstāre		bastonare	VIII	73	2003	346	347	Fanciullo, Franco							
	yb00621	Latinismi	B		*būstigāre/*būsticcāre 'colpire con il bastone'	*būstigāre, *būsticcāre		colpire con il bastone	VIII	73	2003	347	350	Fanciullo, Franco							
	yb00622	Latinismi	B		gall. *būstis 'fusto, tronco'	*būstis		fusto, tronco	VIII	73	2003	350	363	Toso, Fiorenzo							
	yb00623	Latinismi	B		bustum 'sepolcro, cadavere'	bustum		sepolcro, cadavere	VIII	73	2003	363	364	Toso, Fiorenzo	Pfister, Max						
	yb00624	Latinismi	B		būteo 'poiana'	būteo		poiana	VIII	73	2003	364	368	Barbato, Marcello							
	yb00625	Latinismi	B		būtio 'tarabuso'	būtio		tarabuso	VIII	73	2003	368	370	Barbato, Marcello	Bork, Hans-Dieter						
	yb00626	Latinismi	B		būtomos 'giunco'	būtomos		giunco	VIII	73	2003	370	371	Zamboni, Alberto							
	yb00627	Latinismi	B		butticella/*butticellus 'piccola botte; otre'	butticella, *butticellus		piccola botte; otre	VIII	73	2003	371	377	Urso, Rita Antonella	Pfister, Max	Bork, Hans-Dieter					
	yb00628	Latinismi	B		*buttīcula 'recipiente'	*buttīcula		recipiente	VIII	73/74	2003	377	401	Urso, Rita Antonella	Pfister, Max						
	yb00629	Latinismi	B		buttis 'recipiente'	buttis		recipiente	VIII	74	2003	401	461	Urso, Rita Antonella	Pfister, Max						
	yb00630	Latinismi	B		būtūrum/būtīrum/butrum 'burro'	būtūrum, būtīrum, butrum		burro	VIII	74	2003	461	504	Cornagliotti, Anna							
	yb00631	Latinismi	B		buxētum 'folto di bossi'	buxētum		folto di bossi	VIII	74	2003	505	505	Zamboni, Alberto							
	yb00632	Latinismi	B		buxeus 'color del bosso, giallastro'	buxeus		color del bosso, giallastro	VIII	74	2003	505	505	Zamboni, Alberto							
	yb00633	Latinismi	B		buxis/pyxis 'scàtola (pìccola)'	buxis, pyxis		scàtola (pìccola)	VIII	74	2003	506	561	Glessgen, Martin-Dietrich							
	yb00634	Latinismi	B		*buxulus 'bosso'	*buxulus		bosso	VIII	74	2003	561	564	Zamboni, Alberto	Bork, Hans-Dieter						
	yb00635	Latinismi	B		buxus 'bosso'	buxus		bosso	VIII	74	2003	564	574	Zamboni, Alberto							
	yb00636	Latinismi	B		byblax 'rododafne, oleandro'	byblax		rododafne, oleandro	VIII	74	2003	574	574	Zamboni, Alberto							
	yb00637	Latinismi	B		byssinus 'di bisso' /byssinum 'bisso'	byssinus, byssinum		"byssinus ""di bisso"", byssinum ""bisso"""	VIII	74	2003	574	575	Klein, Sascha							
	yb00638	Latinismi	B		byssus 'bisso'	byssus		bisso	VIII	74/75	2004	575	577	Klein, Sascha	Pfister, Max						
	yb00639	Latinismi	B		Byzantinus -> DI 1,235segg.	Byzantinus		Byzantinus	VIII	75	2004	577	577					Byzantinus	DI 1,235segg.		
	yb00640	Latinismi	B		Byzantius -> gr.biz. byzantios/DI 1,234seg.	Byzantius		Byzantius	VIII	75	2004	577	577					gr.biz. byzantios	DI 1,234seg.		
	yb00641	Latinismi	B		*bž-/*bš-/*bis-/*boš-/*buz-/*puss- interiezioni	*bž-, *bš-, *bis-, *boš-, *buz-, *puss-		interiezioni	VIII	75	2004	578	579	Aprile, Marcello							
																					
																					
																					
																					
																					
		Settore	Lettera	N. articolo per app.	Titolo articolo	Etimi	m.morf.	Significato	Volume	Fascicolo	Data pubbl.	Nr. col. inizio	Nr. col. fine	Autore1	Autore2	Autore3	Autore4	Nome rimando 	Coord. rimando 		
		Latinismi	C		c 'terza lettera dell'alfabeto'	c		terza lettera dell'alfabeto	IX	77	2004	1	1	Aprile, Marcello							
		Latinismi	C		caballarius 'chi bada ai cavalli; soldato a cavallo'	caballarius		chi bada ai cavalli; soldato a cavallo	IX	77	2004	1	33	Lupis, Antonio	Hohnerlein, Thomas	Bork, Hans-Dieter					
		Latinismi	C		caballicāre 'andare a cavallo'	caballicāre		andare a cavallo	IX	77	2004	33	82	Panzera, Maria Cristina	Pfister, Max	Hohnerlein, Thomas					
		Latinismi	C		caballīnus 'proprio del cavallo'	caballīnus		proprio del cavallo	IX	77	2004	83	95	Calabrò Fazio, Annamaria	Pfister, Max	Bork, Hans-Dieter					
		Latinismi	C		caballiō *'mucchio'	caballiō		"*""mucchio"""	IX	77	2004	95	98	Calabrò Fazio, Annamaria	Haberland, Anna Maria	Pfister, Max					
		Latinismi	C		caballus/caballa 'cavallo/cavalla'	caballus, caballa		cavallo/cavalla	IX	77-78	2004	99	226	Calabrò Fazio, Annamaria	Pfister, Max						
		Latinismi	C		ka(k)- 'rumore vocale'	ka-, kak-		rumore vocale	IX	78	2004	227	234	Barbato, Marcello	Lupis, Antonio						
		Latinismi	C		cacabasia 'erba morella, mercorella (Solanum nigrum L.)'	cacabasia		erba morella, mercorella (Solanum nigrum L.)	IX	78	2004	234	236	Zamboni, Alberto							
		Latinismi	C		cacalia 'càncano, leontica'	cacalia		càncano, leontica	IX	78	2004	236	237	Zamboni, Alberto							
		Latinismi	C		cacāre 'defecare'	cacāre		defecare	IX	78	2004	237	380	Barbato, Marcello							
		Latinismi	C		caccabellus 'recipiente'	caccabellus		recipiente	IX	78-79	2004	380	387	Cucurachi, Adele	Tancke, Gunnar						
		Latinismi	C		caccabus/*cacalus 'pèntola'	caccabus, *cacalus		pèntola	IX	79	2004	387	392	Cucurachi, Adele	Fanciullo, Franco	Tancke, Gunnar					
		Latinismi	C		*caccīta 'cispa'	*caccīta		cispa	IX	79	2004	392	396	Barbato, Marcello	Fanciullo, Franco	Pfister, Max					
		Latinismi	C		cachecticus 'malfermo in salute'	cachecticus		malfermo in salute	IX	79	2004	396	396	Pfister, Max							
		Latinismi	C		cachexia 'costituzione dèbole'	cachexia		costituzione dèbole	IX	79	2004	397	397	Pfister, Max							
		Latinismi	C		cachinnus 'risata strepitosa'	cachinnus		risata strepitosa	IX	79	2004	397	397	Hohnerlein, Thomas							
		Latinismi	C		cachrys 'frutto d'ombrellifera e d'altre piante'	cachrys		frutto d'ombrellifera e d'altre piante	IX	79	2004	397	398	Zamboni, Alberto							
		Latinismi	C		cactus 'sorta di cardo o di carciofo'	cactus		sorta di cardo o di carciofo	IX	79	2004	398	400	Zamboni, Alberto							
		Latinismi	C		cacūmen 'vetta, estremità'	cacūmen		vetta, estremità	IX	79	2004	401	402	Klein, Sascha							
		Latinismi	C		cadāver 'cadàvere'	cadāver		cadàvere	IX	79	2004	402	407	Fabbri, Francesca	Pfister, Max						
		Latinismi	C		cadāverōsus 'proprio del cadàvere'	cadāverōsus		proprio del cadàvere	IX	79	2004	407	408	Urso, Rita Antonella							
		Latinismi	C		cadĕre/cadēre 'cadere'	cadĕre, cadēre		cadere	IX	79	2004	408	498	Urso, Rita Antonella	Cornagliotti, Anna	Hohnerlein, Thomas					
		Latinismi	C		cadīvus 'che cade, epilèttico'	cadīvus		che cade, epilèttico	IX	79	2004	498	503	Urso, Rita Antonella	Fanciullo, Franco						
		Latinismi	C		cadmēa 'calamina, silcato di zinco' → DI 1,311	cadmēa		calamina, silcato di zinco	IX	79	2004	503	503								
		Latinismi	C		caduccator																
		Latinismi	C		cādūceātor 'araldo'	cādūceātor		araldo	IX	79	2004	504	504	Pfister, Max							
		Latinismi	C		caduccus																
		Latinismi	C		cādūceus 'verga dell'araldo'	cādūceus		verga dell'araldo	IX	79	2004	504	504	Pfister, Max							
		Latinismi	C		cādūcifer 'che porta il caduceo'	cādūcifer		che porta il caduceo	IX	79	2004	504	505	Pfister, Max							
		Latinismi	C		cadūcitas 'epilessia'	cadūcitas		epilessia	IX	79	2004	505	505	Pfister, Max							
		Latinismi	C		cadūcus 'che cade'	cadūcus		che cade	IX	79	2004	505	512	Pfister, Max							
		Latinismi	C		cadus 'boccale, brocca'	cadus		boccale, brocca	IX	79	2004	512	516	Marrapodi, Giorgio							
		Latinismi	C		caecāre 'accecare'	caecāre		accecare	IX	79	2004	516	533	Benvestito, Valéria	Pfister, Max	Hohnerlein, Thomas					
		Latinismi	C		caecātus 'cieco'	caecātus		cieco	IX	79	2004	533	538	Pfister, Max	Bork, Hans-Dieter						
		Latinismi	C		caecilia 'orbettino'	caecilia		orbettino	IX	79	2004	538	541	Hohnerlein, Thomas							
		Latinismi	C		caecitas 'cecità'	caecitas		cecità	IX	79	2004	541	544	Cornagliotti, Anna	Fanciullo, Franco						
		Latinismi	C		caeculus 'cieco'; caecula 'serpente'	caeculus, caecula		"cieco, ""serpente"""	IX	79	2004	544	551	Pfister, Max							
		Latinismi	C		caecus 'cieco'	caecus		cieco	IX	79-80	2004/2005	551	585	Benvestito, Valéria	Pfister, Max						
		Latinismi	C		*caeda/*caedita; *cida 'siepe; oggetto tagliato, diviso'	*caeda, *caedita, *cida		siepe; oggetto tagliato, diviso	IX	80	2005	586	588	Piccat, Marco	Pfister, Max						
		Latinismi	C		caedes 'strage'	caedes		strage	IX	80	2005	588	588	Piccat, Marco							
		Latinismi	C		caeduus 'da taglio'	caeduus		da taglio	IX	80	2005	588	589	Piccat, Marco							
		Latinismi	C		caelebs 'celibe'	caelebs		celibe	IX	80	2005	589	589	Sarcinella, Monica							
		Latinismi	C		caelestīnus 'celeste'	caelestīnus		celeste	IX	80	2005	590	593	Sarcinella, Monica							
		Latinismi	C		caelestis 'celeste, divino, incomparabile'	caelestis		celeste, divino, incomparabile	IX	80	2005	593	610	Sarcinella, Monica	Cornagliotti, Anna						
